TXT_Name,age:,city:,country:,post_body:,post_id:,sex:,thread_title:,thread_topics:,user_name:,Label
3697854_MS_8544_3697854.txt,33, DALLAS, US, the onli wai gallowai tear it up is by not let a person get a word in edg-wise. john bolton would eat hi lunch .,MS_8544_36375669, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Jason,0
3697854_MS_8544_3697854.txt,56, ontario, CA, john bolton jason plea the man not onli look like a dork but but he's been made a fool by high school student .,MS_8544_36376007, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", pete,0
3697854_MS_8544_3697854.txt,108, e-London, UK, what the fuck is wrong with frum face he look degen i think gallowai is a pratt but when you have a gui with the whole establish against hi am who ha won numer court case relat to si amilar alleg about ' hi busi deal ' to what frum indic who alwai stick to the same stori while hi oppon chang when it conveni ... . ... . ... . ... .you have to take notic the us senat couldnt touch hi am thei actual bother to fly hi am out to stand in front of them all in the name of discredit hi knowledg of the current situat in the middl east histori can onli be rewritten when the past is forgotten,MS_8544_36376021, F," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", winston smith,0
3697854_MS_8544_3697854.txt,100, Edinburgh, UK, john bolton di a death everi ti am he actual ha to face seriou question. the good thing about bolton is that he's so insan that it shine through everi ti am he open hi mouth .,MS_8544_36379466, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Gaudd,0
3697854_MS_8544_3697854.txt,69, BRISTOW, US, outlaw how do you propo the zionist regi am be destroi or ar you just talk empti word,MS_8544_36442036, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Aifo ani,0
3697854_MS_8544_3697854.txt,56, ontario, CA, it cannot be destroi it tenticl ar world wide for onc jan is right .,MS_8544_36442590, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", pete,0
3697854_MS_8544_3697854.txt,24, This is where Santa-Claus spends summer, NO, with iran's presid refu to join ani form of peac-negoti between israel-palestin while at the same ti am continu provoc demon of israel that would be the onli reason i would sai bush had ani right to declear iran hostil. in spite of increa sale with china and russia iran's economi ha been somewhat declin which is the main reason their nuclear project energi nuke whatev ha been halt sinc thei were quit quiet for a long ti am after thei halt. that leav good reason for suspicion sinc it make it obviou that thei do not want to loo face in the arab world thu ad to tension with the us israel. but i agr complet when it come to the amount of threat come from us israel in respon be unjust base on mani assum matter of intent. and fortunatli bush is leav soon and israel is not go to bother with iran directli unless actual forc to. hi end statement becam littl less than counterpart hysteria as far as i see it .,MS_8544_36454815, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Ari ×?×¨×?,0
3697854_MS_8544_3697854.txt,24, This is where Santa-Claus spends summer, NO, i doubt there would be a war with iran. wor case scenario i see is perhap iran turn into a puppet by a china russian both which put us firmli back to a 2 nd or 3 rd depend on the behold edit of the cold war,MS_8544_36458563, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Ari ×?×¨×?,0
3697854_MS_8544_3697854.txt,18, Redhill, UK, i am not greatli oppo to everyth gallowai sai. someti am he sai stuff i like other ti am he doe not. after all he is not me so i will not agr on anyth. neither would i vote for hi am howev i do not take offenc at hi polici and view even if thei ar a bit strong. to be honest i just do not like hi am. he's a populist and a bulli and to be honest he is just anoth politician albeit on who is better at pretend not to be .,MS_8544_36472764, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", harrifer,0
3697854_MS_8544_3697854.txt,56, ontario, CA, i like hi am he sai what mani other ar think but thei like to keep their skirt neatli press becau thei do not have the ball to sai it for what it realli is. why did not david frum disput the the charg of israel with hundr of nuke exempt from inspect and exempt from be a signatori to the npt .,MS_8544_36473502, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", pete,0
3697854_MS_8544_3697854.txt,24, This is where Santa-Claus spends summer, NO, so much for democrat elect and peac peopl eh,MS_8544_36486296, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Ari Ã?Ã?Â¨Ã?â?¢,0
3697854_MS_8544_3697854.txt,24, This is where Santa-Claus spends summer, NO, partli becau he probabl doe not have a readi answer which he should in thi case partli becau gallowai wa interrupt all too often and the last is of cour becau israel is not onli an alli but an alli with mani nuke alreadi. an npt would be kind of pointless and demand them to disarm well might as well talk to a wall if you actual think israel is gonna disarm while thei have sever stanc in the state of war in which by itself is suffici enough to make it all a mere pep-talk-debat that is not realli go anywh until said condit ar resolv .,MS_8544_36486636, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Ari Ã?Ã?Â¨Ã?â?¢,0
3697854_MS_8544_3697854.txt,69, BRISTOW, US, tentacl yeah we control the world,MS_8544_36498403, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Aifo ani,0
3697854_MS_8544_3697854.txt,69, BRISTOW, US, if gallowai is fire on 8 cylind what happen to the other 4 anypon how admir saddam is a dumb fuck .,MS_8544_36498440, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Aifo ani,0
3697854_MS_8544_3697854.txt,89, ZW,, gallowai is an obnoxi arrog rude leftist scottish freak an unabash hezbollah support and a belig asshol. aka my kind of man and the object of a girlish crush of mine span sever month .,MS_8544_36503707, F," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", -,0
3697854_MS_8544_3697854.txt,33, DALLAS, US, get back to your hole at the riplei's believ it or not exhibit by the waterf .,MS_8544_36510786, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Jason,0
3697854_MS_8544_3697854.txt,33, DALLAS, US, you should ask hi am what he did with the monei saddam gave hi am .,MS_8544_36510826, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Jason,0
3697854_MS_8544_3697854.txt,33, DALLAS, US, bolton is insan and gallowai is not what planet ar you live on,MS_8544_36510898, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Jason,0
3697854_MS_8544_3697854.txt,33, DALLAS, US, certainli canadian could not destroi it. at the end of the dai you know your place .,MS_8544_36510950, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Jason,0
3697854_MS_8544_3697854.txt,29, Colchester, UK, bolton's not insan. at least gallowai ha an excu though . . ... ..,MS_8544_36530073, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Rob,0
3697854_MS_8544_3697854.txt,100, Edinburgh, UK, earth you should try it some ti am. gallowai's wor fault is that he's egotist or appear to be howev he doe balanc that with compass for hi fellow man. . and woman. bolton on the other hand appear as if he spend hi saturdai afternoon's nail live squirrel to tree and then send the result video clip to hi secret subscript onli web site. if bolton wa ever subject to even a fraction of the hostil question that gallowai get in the mainstream media then hi famou tash would resembl an explod porcupin. i would call anyon insan who denounc an organi in the most harshest term question even why it exist and then expect to walk into said organi as hi govern's repr and make ani kind of posit contribut. a gui who doe not even believ that the us should be bound by intern law or treati wa ever go to make what kind of contribut bolton is on of those creatur who if the new is not to hi like doe not want to hear it and will take hi temper out on those bear such gift even if the new is completlei factual. he's a regular compul liar as well is not he asid from iraq and cuba wa not he about to set the second stage of the i amperialist oper into action by inform congress that syria's wmd programm had reach that amaz present danger level that wa until the cia interven. and he's not insan,MS_8544_36555066, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Gaudd,0
3697854_MS_8544_3697854.txt,100, Edinburgh, UK, mani have and he's been complet clear each ti am .,MS_8544_36555175, M," George Galloway, firing on all cylinders, on BBC's Newsnight flattening, on the neo-con side, David Fru"," News & Politics, InternationalNews", Gaudd,0
