post_body:,post_id:,user_id:,Label
kasei wa in a state of drunk therfor bare type when we found the polic offic if he wa real then he woulda brought kasei to some place like downtown where there ar no comput that she can us thei arent just go to sai do not do drug,kg_0_25623_2932,1111jony11,0
it ca not be proven either wai - whether thei were on at the same ti am or not is realli a non-issu with network comput and such be common,kg_0_25623_2933,DizzieD,0
allegedli kasei wa in that state .,kg_0_25623_2934,snowygal18,0
allegedli there waa a polic offic,kg_0_25623_2935,snowygal18,0
with that polic ofic he seem convinec anough to be true and by that i can reli if that polic offic wa true,kg_0_25623_2936,1111jony11,0
then,kg_0_25623_2937,1111jony11,0
he woulda brought her somewh to get help,kg_0_25623_2938,1111jony11,0
who first refu to give hi badg number then gave the wrong dispatch info,kg_0_25623_2939,snowygal18,0
not let her back on comp,kg_0_25623_2940,1111jony11,0
there by there is no wai amber could be kasei,kg_0_25623_2941,1111jony11,0
now,kg_0_25623_2942,1111jony11,0
about that,kg_0_25623_2943,1111jony11,0
hold on,kg_0_25623_2944,snowygal18,0
i am not sure if he wa here the entir ti am,kg_0_25623_2945,1111jony11,0
i am not sure when he got here,kg_0_25623_2946,1111jony11,0
i think i need to let you all in on on point first .,kg_0_25623_2947,snowygal18,0
she,kg_0_25623_2948,AmberPeace,0
but if kasei stori is true then amber is not kasei,kg_0_25623_2949,1111jony11,0
the offic first refu to give badg number then gave on that is not real,kg_0_25623_2950,DizzieD,0
hmm more clue,kg_0_25623_2951,AmberPeace,0
offic wa not real therefor,kg_0_25623_2952,DizzieD,0
the offic clai am to be dispatch from sacramento,kg_0_25623_2953,snowygal18,0
dizzi,kg_0_25623_2954,1111jony11,0
if the offic is not real,kg_0_25623_2955,1111jony11,0
but dispatch told me thei would be dispatchingfrom anotherc,kg_0_25623_2956,snowygal18,0
not from sac,kg_0_25623_2957,snowygal18,0
then by all mean amber coould be kasei,kg_0_25623_2958,1111jony11,0
that is someth a polic offic would know but kasei would not .,kg_0_25623_2959,snowygal18,0
doe that distinct make sen,kg_0_25623_2960,snowygal18,0
well it the internet it not like he absolut had to .,kg_0_25623_2961,AmberPeace,0
but snow,kg_0_25623_2962,1111jony11,0
hmm no it all depend on the polic offic,kg_0_25623_2963,LordShadow,0
you call the polic,kg_0_25623_2964,1111jony11,0
ind i did. and i told kasei that,kg_0_25623_2965,snowygal18,0
were you the on that call the polic snowi,kg_0_25623_2966,DizzieD,0
i wa,kg_0_25623_2967,snowygal18,0
what kind of strang mysteri is thi,kg_0_25623_2968,ProfMustard,0
wow,kg_0_25623_2969,AmberPeace,0
ok cool,kg_0_25623_2970,DizzieD,0
you call the polic,kg_0_25623_2971,AmberPeace,0
well not cool but i did not know that,kg_0_25623_2972,DizzieD,0
thank,kg_0_25623_2973,DizzieD,0
snowi,kg_0_25623_2974,1111jony11,0
if you call polic,kg_0_25623_2975,1111jony11,0
wow,kg_0_25623_2976,AmberPeace,0
and i can assur that what that polic offic said did not jibe with what dispatch said .,kg_0_25623_2977,snowygal18,0
thei arent go to her hou,kg_0_25623_2978,1111jony11,0
and just sai do not do drug,kg_0_25623_2979,1111jony11,0
thei ar go to bring her,kg_0_25623_2980,1111jony11,0
i call polic. thei went to an address shegavem .,kg_0_25623_2981,snowygal18,0
to get mental help,kg_0_25623_2982,1111jony11,0
but i do not know that that address wa realli her,kg_0_25623_2983,snowygal18,0
there by no where near a comput,kg_0_25623_2984,1111jony11,0
snowi,kg_0_25623_2985,1111jony11,0
joni you ar assum she realli need help,kg_0_25623_2986,snowygal18,0
i am go to give you 2 option,kg_0_25623_2987,1111jony11,0
ok,kg_0_25623_2988,1111jony11,0
just listen,kg_0_25623_2989,1111jony11,0
okai to mani talkin at onc,kg_0_25623_2990,AmberPeace,0
here 2 fact now listen ok,kg_0_25623_2991,1111jony11,0
okai,kg_0_25623_2992,snowygal18,0
kk,kg_0_25623_2993,AmberPeace,0
ok,kg_0_25623_2994,LordShadow,0
someon could be in some seriou troubl if thi is a hoax so i hope for your sake amber that you ar not kasei and thi wa not a hoax,kg_0_25623_2995,DizzieD,0
amber joni is realli help you out,kg_0_25623_2996,LordShadow,0
if you call cop and thei found out she wa tryign to comit suicid then thei would take her awai to get mental help there by no mean near a comput to get on kongreg,kg_0_25623_2997,1111jony11,0
holi moli ar we still on about that same issu shun you all,kg_0_25623_2998,EnigmaticDreamer,0
i complet agr joni .,kg_0_25623_2999,snowygal18,0
but if the cop wa fake or she just plai alittl joke then by all mean amber could be kasei,kg_0_25623_3000,1111jony11,0
i know enig i know .,kg_0_25623_3001,snowygal18,0
i complet agr joni .,kg_0_25623_3002,snowygal18,0
lol,kg_0_25623_3003,EnigmaticDreamer,0
so there 2 stroi,kg_0_25623_3004,1111jony11,0
both could be real,kg_0_25623_3005,1111jony11,0
un-shun snowi,kg_0_25623_3006,EnigmaticDreamer,0
there no wai to trueli tell,kg_0_25623_3007,1111jony11,0
and let me give you my stori so we can put thi to be,kg_0_25623_3008,snowygal18,0
no on wa there,kg_0_25623_3009,1111jony11,0
bed,kg_0_25623_3010,snowygal18,0
okai,kg_0_25623_3011,snowygal18,0
end of case,kg_0_25623_3012,1111jony11,0
ok,kg_0_25623_3013,LordShadow,0
there is no wai to tell on the internet - fact and fiction all the same,kg_0_25623_3014,DizzieD,0
until thei catch someon in real life,kg_0_25623_3015,DizzieD,0
now let me rethink about thi,kg_0_25623_3016,LordShadow,0
slam stolen justic hammer and smash it on desk,kg_0_25623_3017,1111jony11,0
fact 1 i contact the sacramento polic with kasei's first address. it did not exist,kg_0_25623_3018,snowygal18,0
2 i call back with her second address it did not exist,kg_0_25623_3019,snowygal18,0
well 2 wa not an address,kg_0_25623_3020,snowygal18,0
just a neighborhood,kg_0_25623_3021,snowygal18,0
which did exist,kg_0_25623_3022,snowygal18,0
snowi,kg_0_25623_3023,1111jony11,0
but eventu she gave me address 3,kg_0_25623_3024,snowygal18,0
o-o,kg_0_25623_3025,1111jony11,0
and then what,kg_0_25623_3026,1111jony11,0
45 minut awai,kg_0_25623_3027,snowygal18,0
hold on .,kg_0_25623_3028,snowygal18,0
dispatch told me thei would get in contact with the local pd in that citi,kg_0_25623_3029,snowygal18,0
but when the cop came onlin he clai am to be dispatch from sacramento,kg_0_25623_3030,snowygal18,0
i wonder if whoever thi is realiz thei can trace comput address - hope thei us a public librari,kg_0_25623_3031,DizzieD,0
what thi about cop,kg_0_25623_3032,jakkmauler,0
snowi,kg_0_25623_3033,1111jony11,0
you can trace ip,kg_0_25623_3034,1111jony11,0
ip addr,kg_0_25623_3035,1111jony11,0
a cop dispatch from sac would have taken 45 minut to get to that hou not the 20 minut that pass,kg_0_25623_3036,snowygal18,0
ye,kg_0_25623_3037,snowygal18,0
to where thei ar,kg_0_25623_3038,1111jony11,0
and the polic have kasei's screen name,kg_0_25623_3039,snowygal18,0
well by all mean my mom is about to kick me off for the night so i am just gonna sai if all thi is true i hope kasei is okai .,kg_0_25623_3040,AmberPeace,0
or at least where the comput is,kg_0_25623_3041,1111jony11,0
right ip address,kg_0_25623_3042,DizzieD,0
well cop can drive as fast as thei want but why would not thei have just a cop dispatch from wherev she live,kg_0_25623_3043,BobGrant,0
exactli bob,kg_0_25623_3044,snowygal18,0
yeah i hope kasei is ok too - and get some therapi,kg_0_25623_3045,DizzieD,0
and that is what dispatch said would happen,kg_0_25623_3046,snowygal18,0
i have no idea what is go on i am just try to be part of the conver. lol,kg_0_25623_3047,BobGrant,0
in close,kg_0_25623_3048,BobGrant,0
what happen to kasei all i heard wa earlier and that she took too mani pill or someth and pass out .,kg_0_25623_3049,jakkmauler,0
lol grifer .,kg_0_25623_3050,BobGrant,0
griefer,kg_0_25623_3051,BobGrant,0
howev the fake cop clai am to be dispatch from sacramento. which did not make sen at all .,kg_0_25623_3052,snowygal18,0
haha,kg_0_25623_3053,snowygal18,0
dizzi - at least we agr on someth,kg_0_25623_3054,AmberPeace,0
i hope she's all right too,kg_0_25623_3055,snowygal18,0
same,kg_0_25623_3056,AmberPeace,0
snowi,kg_0_25623_3057,1111jony11,0
why would a cop be on kongreg chat lol,kg_0_25623_3058,BobGrant,0
and seek mental help whether she's fake or real .,kg_0_25623_3059,snowygal18,0
ok,kg_0_25623_3060,LordShadow,0
i told you my fact and i told you the 2 onli possibl explan,kg_0_25623_3061,1111jony11,0
your inferm will decid which side you choo,kg_0_25623_3062,1111jony11,0
let me think,kg_0_25623_3063,LordShadow,0
my first fact,kg_0_25623_3064,1111jony11,0
no you ar right bob - the cop that log on a kasei clai am to be from sacramento - but the cop snowi call said thei would dispatch from the neighborhood 45 minut awai,kg_0_25623_3065,DizzieD,0
or my second fact,kg_0_25623_3066,1111jony11,0
and i am tell you that the fact onli support on side unfortun .,kg_0_25623_3067,snowygal18,0
hmmm,kg_0_25623_3068,LordShadow,0
there is rare onli two possibl explan,kg_0_25623_3069,BobGrant,0
snowi,kg_0_25623_3070,1111jony11,0
ye joni .,kg_0_25623_3071,snowygal18,0
that what you beleiv,kg_0_25623_3072,1111jony11,0
alright gui i gtg see ya tommorow happi thanksgiv,kg_0_25623_3073,AmberPeace,0
and that led you to on of the side of the stori,kg_0_25623_3074,1111jony11,0
bye,kg_0_25623_3075,LordShadow,0
peac out amber,kg_0_25623_3076,DizzieD,0
i hope my clearafact help gt,kg_0_25623_3077,1111jony11,0
peac,kg_0_25623_3078,AmberPeace,0
or wa i just blab,kg_0_25623_3079,1111jony11,0
it did,kg_0_25623_3080,LordShadow,0
you help amber a lot,kg_0_25623_3081,LordShadow,0
i dotn even know amber xd,kg_0_25623_3082,1111jony11,0
well i hope that whatev happen with kasei she's okai .,kg_0_25623_3083,snowygal18,0
yea,kg_0_25623_3084,LordShadow,0
and i hope that i did not wast the sac. pd's ti am,kg_0_25623_3085,snowygal18,0
actual i do not know kasei and amber ar the same - but the fact that the whole suicid appear to be a hoax and amber just tri to convinc us that there wa a new stori in the sac area about the whole thing - just look super-fishi,kg_0_25623_3086,DizzieD,0
now there is a lot for amber,kg_0_25623_3087,LordShadow,0
thi is my last statement,kg_0_25623_3088,LordShadow,0
due to the evid that joni ha just said,kg_0_25623_3089,LordShadow,0
and the statment amber said,kg_0_25623_3090,LordShadow,0
will sopmeon plz tell me what goin on,kg_0_25623_3091,jakkmauler,0
plu ... who put on a new stori about an attempt suicid that is just silli,kg_0_25623_3092,DizzieD,0
jakk,kg_0_25623_3093,1111jony11,0
that would not make the new,kg_0_25623_3094,DizzieD,0
do not get invovl to much blab for me,kg_0_25623_3095,1111jony11,0
p,kg_0_25623_3096,1111jony11,0
i am go to agr with amber,kg_0_25623_3097,LordShadow,0
and sai that she is not kasei,kg_0_25623_3098,LordShadow,0
hehe well good for you lord - faith in humin is a good thing,kg_0_25623_3099,DizzieD,0
wa on when she wa talkin then pass out or whatev .,kg_0_25623_3100,jakkmauler,0
i lost mine though,kg_0_25623_3101,DizzieD,0
ok,kg_0_25623_3102,LordShadow,0
seen too mani hoax and con-job,kg_0_25623_3103,DizzieD,0
i havent,kg_0_25623_3104,LordShadow,0
lord,kg_0_25623_3105,1111jony11,0
glad to be of help i am good with gerner,kg_0_25623_3106,1111jony11,0
so just as a point of info how old is everyon in thi chat room,kg_0_25623_3107,snowygal18,0
yup,kg_0_25623_3108,LordShadow,0
except,kg_0_25623_3109,1111jony11,0
i feel like i just blabb,kg_0_25623_3110,1111jony11,0
14,kg_0_25623_3111,1111jony11,0
o-o,kg_0_25623_3112,1111jony11,0
realli though when wa the last ti am you saw anew stori about an attempt suicid,kg_0_25623_3113,DizzieD,0
snowi i am 14 and you,kg_0_25623_3114,1111jony11,0
peopl have to die to make the new,kg_0_25623_3115,DizzieD,0
13 _,kg_0_25623_3116,jakkmauler,0
true dizzi other than celeb .,kg_0_25623_3117,snowygal18,0
snowi,kg_0_25623_3118,1111jony11,0
20 .,kg_0_25623_3119,snowygal18,0
ag,kg_0_25623_3120,1111jony11,0
true snowi,kg_0_25623_3121,DizzieD,0
true,kg_0_25623_3122,DizzieD,0
snowi,kg_0_25623_3123,1111jony11,0
20 year old jr in colleg,kg_0_25623_3124,snowygal18,0
if you didnt know what ag i wa what ag would you think i am,kg_0_25623_3125,1111jony11,0
o-o,kg_0_25623_3126,1111jony11,0
aka wai too old for thi stuff,kg_0_25623_3127,snowygal18,0
haha,kg_0_25623_3128,snowygal18,0
lol then i am wai wayyyi too old,kg_0_25623_3129,DizzieD,0
yeah d,kg_0_25623_3130,snowygal18,0
37,kg_0_25623_3131,DizzieD,0
how old ar you,kg_0_25623_3132,snowygal18,0
snowi,kg_0_25623_3133,1111jony11,0
if you didnt know my ag what ag do you think i would be,kg_0_25623_3134,1111jony11,0
i think that might explain our inher doubt,kg_0_25623_3135,snowygal18,0
from how i act,kg_0_25623_3136,1111jony11,0
i did fall for an internet hoax a few year ago so i would not feel bad if i did,kg_0_25623_3137,DizzieD,0
let me gau,kg_0_25623_3138,1111jony11,0
well by the fact you just repeat that question twice and ar ask it at all ...probabl around 14 or 15,kg_0_25623_3139,snowygal18,0
plu if someon wa clai am thei ar suicid you have to take it seriou,kg_0_25623_3140,DizzieD,0
exactli d,kg_0_25623_3141,snowygal18,0
you think your veri old and wise and you know wai more then a bunch of kid,kg_0_25623_3142,1111jony11,0
no,kg_0_25623_3143,snowygal18,0
not at all,kg_0_25623_3144,snowygal18,0
yai,kg_0_25623_3145,1111jony11,0
kinda,kg_0_25623_3146,1111jony11,0
brb,kg_0_25623_3147,LordShadow,0
i am just sai that is why we do not trust peopl not that we know more,kg_0_25623_3148,snowygal18,0
that why you said that explain our inher doubt,kg_0_25623_3149,1111jony11,0
becasu i am younger then you,kg_0_25623_3150,1111jony11,0
becau more peopl have li to us,kg_0_25623_3151,snowygal18,0
which is not a good thing joni,kg_0_25623_3152,snowygal18,0
so you think your to adult to be persaud by a kid,kg_0_25623_3153,1111jony11,0
no,kg_0_25623_3154,snowygal18,0
clearli i wa,kg_0_25623_3155,snowygal18,0
i do not see that from snowi joni - i just saw someon try to piec togeth the part to get a whole,kg_0_25623_3156,DizzieD,0
not arrogan,kg_0_25623_3157,DizzieD,0
thank d,kg_0_25623_3158,snowygal18,0
dizzi,kg_0_25623_3159,1111jony11,0
i could tell just by that on statment,kg_0_25623_3160,1111jony11,0
o-o,kg_0_25623_3161,1111jony11,0
that is if he wa refear to my ag,kg_0_25623_3162,1111jony11,0
arrog i meant,kg_0_25623_3163,DizzieD,0
she and i meant onli that we have less faith in human,kg_0_25623_3164,snowygal18,0
snowi,kg_0_25623_3165,1111jony11,0
i did not sai that wa a good thing,kg_0_25623_3166,snowygal18,0
you do not know ust cua of someon ag what thei have been threw,kg_0_25623_3167,1111jony11,0
o-o,kg_0_25623_3168,1111jony11,0
ok,kg_0_25623_3169,1111jony11,0
it is be jade joni we ar not proud of it dude,kg_0_25623_3170,DizzieD,0
true. but on averag the older you get the more jade you get,kg_0_25623_3171,snowygal18,0
just,kg_0_25623_3172,1111jony11,0
it is a self-protect mechan,kg_0_25623_3173,DizzieD,0
jade ...good word diz,kg_0_25623_3174,snowygal18,0
dude,kg_0_25623_3175,1111jony11,0
yeah i agr snowi,kg_0_25623_3176,DizzieD,0
i have had a lot more troubl then you think,kg_0_25623_3177,1111jony11,0
that why i go with fact,kg_0_25623_3178,1111jony11,0
i do not doubt it,kg_0_25623_3179,snowygal18,0
not word,kg_0_25623_3180,1111jony11,0
joni i am not try to mini amiz what you have been through,kg_0_25623_3181,snowygal18,0
well i ca not argu with that joni,kg_0_25623_3182,DizzieD,0
o-o,kg_0_25623_3183,1111jony11,0
you know your stori the best,kg_0_25623_3184,DizzieD,0
o-o,kg_0_25623_3185,1111jony11,0
i would been through a lot at 14 too. it is a hard ag. and you ar pretti matur for your ag .,kg_0_25623_3186,snowygal18,0
but i go with fact not word,kg_0_25623_3187,1111jony11,0
you know that,kg_0_25623_3188,snowygal18,0
snowi,kg_0_25623_3189,1111jony11,0
i have peopl in colledg tell me that,kg_0_25623_3190,1111jony11,0
o-o,kg_0_25623_3191,1111jony11,0
i mean that sinccer,kg_0_25623_3192,snowygal18,0
you ar have anoth on tell you that,kg_0_25623_3193,snowygal18,0
22 year old in colledg tell me that,kg_0_25623_3194,1111jony11,0
well the fact were not ad up for thi to be true - at least for snowi and i so you can understand that right,kg_0_25623_3195,DizzieD,0
o-o,kg_0_25623_3196,1111jony11,0
dizzi if you read at my 2 choic,kg_0_25623_3197,1111jony11,0
yeah i did,kg_0_25623_3198,DizzieD,0
i didnt sai like she said thi so she must be true,kg_0_25623_3199,1111jony11,0
yeah i agr,kg_0_25623_3200,DizzieD,0
o-o,kg_0_25623_3201,1111jony11,0
dizzi how old ar you,kg_0_25623_3202,1111jony11,0
and like i said it is not provabl - unless thei track the ip of the person,kg_0_25623_3203,DizzieD,0
you can look that up joni - but i am 37,kg_0_25623_3204,DizzieD,0
dizzi i just said fact ar thi if she li thi if it true by these fact then thi is true o-o,kg_0_25623_3205,1111jony11,0
i understand joni,kg_0_25623_3206,DizzieD,0
i agr,kg_0_25623_3207,DizzieD,0
right and i agr with you joni. i think you had a good grasp on the situat. i just want to point out on fact i wa not certain peopl knew .,kg_0_25623_3208,snowygal18,0
ok o-o,kg_0_25623_3209,1111jony11,0
i just tell peopl 2 choic let there own mind decid which is true,kg_0_25623_3210,1111jony11,0
and she seem to be contradict herself in most of her stori so i consid that ly,kg_0_25623_3211,DizzieD,0
when you chang stori that is ly right,kg_0_25623_3212,DizzieD,0
or stupid p,kg_0_25623_3213,1111jony11,0
hehe yeah,kg_0_25623_3214,DizzieD,0
back,kg_0_25623_3215,LordShadow,0
hi lord,kg_0_25623_3216,snowygal18,0
hei,kg_0_25623_3217,LordShadow,0
we had conver about matur p,kg_0_25623_3218,1111jony11,0
how ar you,kg_0_25623_3219,snowygal18,0
hei ls,kg_0_25623_3220,DizzieD,0
and stupid also o-o,kg_0_25623_3221,1111jony11,0
good snow why,kg_0_25623_3222,LordShadow,0
just wonder,kg_0_25623_3223,snowygal18,0
i wonder if my ex is sleep joni,kg_0_25623_3224,LordShadow,0
...so is everyth sort out i didnt want to interject with an inan woo hoo i beet game lulz type of comment,kg_0_25623_3225,zissoulander,0
lord,kg_0_25623_3226,1111jony11,0
should i call her,kg_0_25623_3227,LordShadow,0
wanna see a thing,kg_0_25623_3228,1111jony11,0
i am do,kg_0_25623_3229,1111jony11,0
for my hunni,kg_0_25623_3230,1111jony11,0
well either wai at least no on wa hurt - i think,kg_0_25623_3231,DizzieD,0
zissou go for it,kg_0_25623_3232,snowygal18,0
sure joni,kg_0_25623_3233,LordShadow,0
did make for an interest read,kg_0_25623_3234,zissoulander,0
whoo hoo ziss beat da game,kg_0_25623_3235,DizzieD,0
gotta see how to make thi incredibot,kg_0_25623_3236,1111jony11,0
